A_33_P3377649,NM_005865.4,100.000,60,0,0,1,60,1127,1186,4.33e-24,111
A_33_P3377649,XM_017010164.2,100.000,60,0,0,1,60,814,873,4.33e-24,111
A_33_P3377649,XM_017010163.2,100.000,60,0,0,1,60,814,873,4.33e-24,111
A_33_P3377649,XM_017010162.2,100.000,60,0,0,1,60,1105,1164,4.33e-24,111
A_33_P3377649,XM_017010161.2,100.000,60,0,0,1,60,1027,1086,4.33e-24,111
A_33_P3377649,XM_017010165.1,100.000,60,0,0,1,60,356,415,4.33e-24,111
A_33_P3378011,NM_005960.2,100.000,49,0,0,1,49,9095,9143,5.64e-18,91.6
A_33_P3378031,NM_001352680.2,100.000,60,0,0,1,60,1063,1122,4.33e-24,111
A_33_P3378031,NM_152834.4,100.000,60,0,0,1,60,582,641,4.33e-24,111
A_33_P3378031,NM_001352681.1,100.000,60,0,0,1,60,595,654,4.33e-24,111
A_33_P3378047,NM_178123.5,100.000,60,0,0,1,60,3358,3417,4.33e-24,111
A_33_P3378047,XR_001739032.1,100.000,60,0,0,1,60,2909,2968,4.33e-24,111
A_33_P3378047,XM_017005251.1,100.000,60,0,0,1,60,3355,3414,4.33e-24,111
A_33_P3378047,XR_001739031.1,100.000,60,0,0,1,60,3118,3177,4.33e-24,111
A_33_P3378047,XM_011512141.2,100.000,60,0,0,1,60,2854,2913,4.33e-24,111
A_33_P3378047,XM_017005250.1,100.000,60,0,0,1,60,3003,3062,4.33e-24,111
A_33_P3378047,XM_011512139.2,100.000,60,0,0,1,60,3177,3236,4.33e-24,111
A_33_P3378051,NM_178123.5,100.000,60,0,0,1,60,10574,10633,4.33e-24,111
A_33_P3378061,NR_160300.1,100.000,60,0,0,1,60,2019,2078,4.33e-24,111
A_33_P3378061,NM_178563.4,100.000,60,0,0,1,60,2033,2092,4.33e-24,111
A_33_P3378061,XM_024446749.1,100.000,60,0,0,1,60,1836,1895,4.33e-24,111
A_33_P3378061,XR_001744697.2,100.000,60,0,0,1,60,3165,3224,4.33e-24,111
A_33_P3378061,XM_017012143.2,100.000,60,0,0,1,60,3165,3224,4.33e-24,111
A_33_P3378061,XR_001744696.2,100.000,60,0,0,1,60,3165,3224,4.33e-24,111
A_33_P3378061,XM_017012142.2,100.000,60,0,0,1,60,3165,3224,4.33e-24,111
A_33_P3378061,XM_017012141.2,100.000,60,0,0,1,60,1737,1796,4.33e-24,111
A_33_P3378061,XM_017012140.2,100.000,60,0,0,1,60,3165,3224,4.33e-24,111
